open_time,id,symbol,interval_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,daily_return,historical_volatility
2023-04-12 00:00:00+00:00,243,BTCUSDT,1d,30200.43,30486.0,29637.4,29888.07,62049.48451,2023-04-12 23:59:59.999000+00:00,1863497606.1415305,1246556,31136.38576,935223730.572567,-0.010342571394702404,0.3924619550962504
2023-04-13 00:00:00+00:00,244,BTCUSDT,1d,29888.07,30595.0,29854.59,30373.84,51934.11731,2023-04-13 23:59:59.999000+00:00,1571091101.1299672,1054144,26767.65298,809748635.0025868,0.01625297317625396,0.36786939383187844
2023-04-14 00:00:00+00:00,245,BTCUSDT,1d,30373.84,31000.0,29966.0,30466.93,75984.19452,2023-04-14 23:59:59.999000+00:00,2323267494.38023,1504180,38406.59006,1174371283.5651665,0.003064808400913499,0.33791979481425927
2023-04-15 00:00:00+00:00,246,BTCUSDT,1d,30466.93,30595.6,30202.0,30295.09,25429.81247,2023-04-15 23:59:59.999000+00:00,772211097.614016,732418,12424.34509,377293528.31290674,-0.005640213831849872,0.3403660820558877
2023-04-16 00:00:00+00:00,247,BTCUSDT,1d,30295.1,30549.99,30120.0,30304.65,26431.99322,2023-04-16 23:59:59.999000+00:00,801322926.1525651,708233,13163.73591,399115587.0035981,0.0003155626868909245,0.33553400849973325
2023-04-17 00:00:00+00:00,248,BTCUSDT,1d,30304.66,30316.06,29240.65,29430.27,56441.81127,2023-04-17 23:59:59.999000+00:00,1675287761.4330356,1137294,26880.17771,797711012.8071816,-0.028852997807267244,0.33316843106576444
2023-04-18 00:00:00+00:00,249,BTCUSDT,1d,29430.27,30485.0,29096.78,30380.01,62004.89434,2023-04-18 23:59:59.999000+00:00,1861001491.9786973,1141562,32417.57068,972769560.730304,0.03227085582293321,0.3533952790066925
2023-04-19 00:00:00+00:00,250,BTCUSDT,1d,30380.01,30413.53,28520.0,28797.1,86575.48656,2023-04-19 23:59:59.999000+00:00,2541283888.3034472,1699891,41467.78872,1217556267.201096,-0.05210366948529643,0.3948927060541544
2023-04-20 00:00:00+00:00,251,BTCUSDT,1d,28797.1,29088.3,28010.0,28243.65,76879.09372,2023-04-20 23:59:59.999000+00:00,2198854031.424746,1434642,36919.58585,1055949765.7724996,-0.019218949130294316,0.4007188665628208
2023-04-21 00:00:00+00:00,252,BTCUSDT,1d,28243.65,28374.02,27125.0,27262.84,77684.7679,2023-04-21 23:59:59.999000+00:00,2164667611.9354606,1463628,38419.13612,1070540576.475792,-0.03472674388756414,0.4207208799717651
2023-04-22 00:00:00+00:00,253,BTCUSDT,1d,27262.84,27882.72,27140.35,27816.85,36023.69686,2023-04-22 23:59:59.999000+00:00,989379475.3218232,859500,18612.89655,511200971.6362268,0.020321067064179577,0.43074884095418403
2023-04-23 00:00:00+00:00,254,BTCUSDT,1d,27816.85,27816.85,27311.25,27590.6,34812.09581,2023-04-23 23:59:59.999000+00:00,959389698.7572552,873485,17610.47671,485328645.6943109,-0.0081335593354388,0.43014395074332784
2023-04-24 00:00:00+00:00,255,BTCUSDT,1d,27590.59,28000.0,26942.82,27510.93,53111.56874,2023-04-24 23:59:59.999000+00:00,1458406515.6404212,1211080,25641.28044,704079582.6514921,-0.002887577653258644,0.42683247256555057
2023-04-25 00:00:00+00:00,256,BTCUSDT,1d,27510.93,28399.99,27192.0,28300.79,52325.14637,2023-04-25 23:59:59.999000+00:00,1446329375.242731,1087067,26833.47192,742069216.9989536,0.02871077059190652,0.4404679720638887
2023-04-26 00:00:00+00:00,257,BTCUSDT,1d,28300.8,30036.0,27235.0,28415.29,129228.40403,2023-04-26 23:59:59.999000+00:00,3719701461.909163,2261942,64540.55521,1857698379.2654004,0.004045823455811615,0.44071396144261676
2023-04-27 00:00:00+00:00,258,BTCUSDT,1d,28415.29,29890.0,28378.86,29472.77,95430.82431,2023-04-27 23:59:59.999000+00:00,2784859692.36462,1990148,48601.97474,1418439305.6179047,0.03721517535101704,0.46531409073340796
2023-04-28 00:00:00+00:00,259,BTCUSDT,1d,29472.77,29599.54,28891.0,29311.7,54298.16578,2023-04-28 23:59:59.999000+00:00,1590683771.668198,1129240,26659.2164,780784851.5470375,-0.005465044513970008,0.4655893915900731
2023-04-29 00:00:00+00:00,260,BTCUSDT,1d,29311.69,29448.88,29031.0,29230.45,20466.83058,2023-04-29 23:59:59.999000+00:00,599466910.0466621,619319,10024.59978,293627195.7058327,-0.002771930662499922,0.4661030310345535
2023-04-30 00:00:00+00:00,261,BTCUSDT,1d,29230.45,29969.39,29079.59,29233.21,39752.5372,2023-04-30 23:59:59.999000+00:00,1172155267.8761897,949458,19894.27252,586711670.5560739,9.442208382015593e-05,0.4635043948276066
2023-05-01 00:00:00+00:00,262,BTCUSDT,1d,29233.2,29337.34,27666.95,28068.26,64433.65958,2023-05-01 23:59:59.999000+00:00,1828221138.95444,1362793,30761.9269,872712018.1808255,-0.039850225137779915,0.4513615829616982
2023-05-02 00:00:00+00:00,263,BTCUSDT,1d,28068.26,28879.88,27872.0,28669.86,50824.5224,2023-05-02 23:59:59.999000+00:00,1441733922.0116444,1174697,24789.36748,703206831.7801807,0.02143346256590184,0.4535687085771894
2023-05-03 00:00:00+00:00,264,BTCUSDT,1d,28669.85,29266.66,28113.69,29026.16,64615.79213,2023-05-03 23:59:59.999000+00:00,1845961218.843244,1502909,32291.20998,922549963.250758,0.012427685381093623,0.4560390715435759
2023-05-04 00:00:00+00:00,265,BTCUSDT,1d,29026.16,29379.83,28663.64,28838.16,42575.47501,2023-05-04 23:59:59.999000+00:00,1233816136.1606576,961542,20470.2124,593281438.9381377,-0.006476915995777599,0.45004332425633686
2023-05-05 00:00:00+00:00,266,BTCUSDT,1d,28838.16,29677.0,28800.0,29505.61,58415.83048,2023-05-05 23:59:59.999000+00:00,1709786814.901134,1288027,29071.98606,850975342.6424302,0.023144680520532646,0.4619595853260231
2023-05-06 00:00:00+00:00,267,BTCUSDT,1d,29505.6,29820.0,28300.0,28848.2,49249.28459,2023-05-06 23:59:59.999000+00:00,1429517892.780502,1221021,23315.95073,676717267.0117224,-0.02228084760830229,0.46998841762459076
2023-05-07 00:00:00+00:00,268,BTCUSDT,1d,28848.19,29138.29,28395.23,28430.1,30003.41028,2023-05-07 23:59:59.999000+00:00,865838535.326382,855425,14904.01102,430162358.6294252,-0.01449310528906489,0.4726825476870859
2023-05-08 00:00:00+00:00,269,BTCUSDT,1d,28430.09,28631.01,27262.0,27668.79,68244.36179,2023-05-08 23:59:59.999000+00:00,1903052694.6684127,1600637,32347.56935,901988104.11036,-0.02677830890499855,0.47066588515391894
2023-05-09 00:00:00+00:00,270,BTCUSDT,1d,27668.8,27818.0,27353.0,27628.27,40113.31069,2023-05-09 23:59:59.999000+00:00,1106923908.3058467,1003698,20094.09737,554561922.8053713,-0.0014644659199046783,0.44532592538854926
2023-05-10 00:00:00+00:00,271,BTCUSDT,1d,27628.28,28331.42,26777.0,27598.75,71155.11355,2023-05-10 23:59:59.999000+00:00,1971173412.435502,1534579,34398.83676,953153016.5096189,-0.0010684708090662465,0.3929950474002988
2023-05-11 00:00:00+00:00,272,BTCUSDT,1d,27598.74,27630.14,26702.05,26968.62,47635.31365,2023-05-11 23:59:59.999000+00:00,1295799109.011004,1257000,23270.11723,632925807.4925774,-0.02283183115177323,0.39618980677572174
2023-05-12 00:00:00+00:00,273,BTCUSDT,1d,26968.61,27091.12,25811.46,26795.01,67207.93494,2023-05-12 23:59:59.999000+00:00,1777052127.731093,1351633,33147.27251,876487224.2550422,-0.0064374817843849685,0.3702373593674937
2023-05-13 00:00:00+00:00,274,BTCUSDT,1d,26795.01,27045.45,26692.03,26775.28,22814.90421,2023-05-13 23:59:59.999000+00:00,612062852.0866882,605049,10959.29947,294038915.03262633,-0.0007363311303112408,0.3587034761197875
2023-05-14 00:00:00+00:00,275,BTCUSDT,1d,26775.27,27200.0,26560.53,26917.62,21594.8036,2023-05-14 23:59:59.999000+00:00,580801698.0002693,629537,10672.14983,287060095.3315276,0.005316097534741049,0.35864794348945717
2023-05-15 00:00:00+00:00,276,BTCUSDT,1d,26917.61,27663.59,26726.0,27162.14,40430.08333,2023-05-15 23:59:59.999000+00:00,1104633264.131574,935914,19301.24631,527237637.33101344,0.009084012628159499,0.36096783660794757
2023-05-16 00:00:00+00:00,277,BTCUSDT,1d,27162.15,27296.89,26852.11,27033.84,33270.45451,2023-05-16 23:59:59.999000+00:00,900273404.6010331,815642,15970.99932,432214355.0561344,-0.0047234864410535815,0.33787014821864014
2023-05-17 00:00:00+00:00,278,BTCUSDT,1d,27033.85,27500.0,26544.71,27405.61,42958.97785,2023-05-17 23:59:59.999000+00:00,1159714527.6352637,1016823,21634.02212,584185553.7913067,0.013752023389943968,0.34343267821579665
2023-05-18 00:00:00+00:00,279,BTCUSDT,1d,27405.62,27485.33,26361.2,26821.28,49198.65143,2023-05-18 23:59:59.999000+00:00,1330745572.6946373,1057318,23659.89374,640128055.9068437,-0.021321546938747327,0.30763720856955273
2023-05-19 00:00:00+00:00,280,BTCUSDT,1d,26821.28,27183.6,26630.0,26880.26,28754.13544,2023-05-19 23:59:59.999000+00:00,772864757.1633048,756295,13622.24812,366169697.3870807,0.0021990001968585915,0.308789487372277
2023-05-20 00:00:00+00:00,281,BTCUSDT,1d,26880.26,27150.0,26825.11,27102.43,14434.54718,2023-05-20 23:59:59.999000+00:00,389225653.7451669,481382,6769.94368,182562924.6341634,0.008265173030320483,0.31298376219801377
2023-05-21 00:00:00+00:00,282,BTCUSDT,1d,27102.42,27277.55,26666.03,26747.78,21347.87279,2023-05-21 23:59:59.999000+00:00,575213570.2794422,568937,9855.43959,265526847.33206752,-0.013085542514084558,0.31506539681415624
2023-05-22 00:00:00+00:00,283,BTCUSDT,1d,26747.78,27099.89,26538.21,26849.27,26458.83828,2023-05-22 23:59:59.999000+00:00,709594996.7242744,717111,12639.67925,338982776.4596819,0.0037943335858154903,0.2746089013191249
2023-05-23 00:00:00+00:00,284,BTCUSDT,1d,26849.28,27495.83,26798.11,27219.61,38700.83858,2023-05-23 23:59:59.999000+00:00,1054565781.6023751,816399,18966.20117,516737777.2652495,0.013793298663241194,0.26435974145729046
2023-05-24 00:00:00+00:00,285,BTCUSDT,1d,27219.61,27219.61,26080.5,26329.01,54393.0657,2023-05-24 23:59:59.999000+00:00,1442636235.4543552,1012767,26698.91191,707870181.8163438,-0.03271905806144915,0.28445744517083926
2023-05-25 00:00:00+00:00,286,BTCUSDT,1d,26329.0,26631.98,25871.89,26473.79,37435.44895,2023-05-25 23:59:59.999000+00:00,984117789.7017612,753125,17773.08882,467287939.9395918,0.005498877473934849,0.2873264769974625
2023-05-26 00:00:00+00:00,287,BTCUSDT,1d,26473.8,26932.16,26327.24,26705.92,35061.18713,2023-05-26 23:59:59.999000+00:00,932817724.5940099,655755,16507.37461,439209106.74467194,0.008768294981564617,0.2681932596281931
2023-05-27 00:00:00+00:00,288,BTCUSDT,1d,26705.93,26895.0,26551.0,26854.27,15095.6867,2023-05-27 23:59:59.999000+00:00,403337263.0344908,415694,7152.30076,191116596.77267233,0.005554948116372804,0.2597559208827782
2023-05-28 00:00:00+00:00,289,BTCUSDT,1d,26854.28,28261.32,26764.36,28065.0,43916.00855,2023-05-28 23:59:59.999000+00:00,1205762341.9704952,843861,23346.55866,640869473.6004443,0.04508519501740316,0.3238240864265369
2023-05-29 00:00:00+00:00,290,BTCUSDT,1d,28065.01,28447.14,27524.6,27736.4,42385.41945,2023-05-29 23:59:59.999000+00:00,1182678581.6346693,805579,20199.85331,563722083.6591941,-0.011708533760912077,0.3071534996883755
2023-05-30 00:00:00+00:00,291,BTCUSDT,1d,27736.39,28038.59,27554.0,27694.4,32686.75371,2023-05-30 23:59:59.999000+00:00,908653906.0072743,745633,15196.52438,422438614.8525725,-0.0015142556351941394,0.30715860857236055
2023-05-31 00:00:00+00:00,292,BTCUSDT,1d,27694.39,27835.51,26839.01,27210.35,46588.80573,2023-05-31 23:59:59.999000+00:00,1265952178.7798684,908537,21962.66824,596493723.439264,-0.017478262753480966,0.31592459043079746
2023-06-01 00:00:00+00:00,293,BTCUSDT,1d,27210.36,27350.0,26605.05,26817.93,39217.8088,2023-06-01 23:59:59.999000+00:00,1055132509.8658342,814389,18620.69161,500960557.9227829,-0.014421718206491185,0.3069142122790062
2023-06-02 00:00:00+00:00,294,BTCUSDT,1d,26817.93,27300.0,26505.0,27242.59,36380.90269,2023-06-02 23:59:59.999000+00:00,983857061.640842,811087,18134.67738,490485191.7880676,0.01583492834831035,0.3125740167443408
2023-06-03 00:00:00+00:00,295,BTCUSDT,1d,27242.59,27333.29,26914.93,27069.22,16595.34117,2023-06-03 23:59:59.999000+00:00,450588672.4704081,466520,7745.7868,210327639.56108248,-0.006363932357385971,0.31399424224757255
2023-06-04 00:00:00+00:00,296,BTCUSDT,1d,27069.22,27455.02,26951.0,27115.21,19258.41049,2023-06-04 23:59:59.999000+00:00,523747237.4389696,504474,9511.72432,258699846.47588032,0.001698977658018963,0.3133743694745918
2023-06-05 00:00:00+00:00,297,BTCUSDT,1d,27115.2,27129.33,25388.0,25728.2,65805.60305,2023-06-05 23:59:59.999000+00:00,1722665798.0920303,1420829,30583.35138,799867474.2125897,-0.05115247125137512,0.37728363601322373
2023-06-06 00:00:00+00:00,298,BTCUSDT,1d,25728.2,27355.33,25351.02,27230.08,68392.60438,2023-06-06 23:59:59.999000+00:00,1797636024.0812125,1345725,35083.7879,922716234.2100114,0.05837485716062529,0.45406513850244407
2023-06-07 00:00:00+00:00,299,BTCUSDT,1d,27230.07,27391.77,26125.01,26339.34,59619.44364,2023-06-07 23:59:59.999000+00:00,1589291467.5372329,1311928,28095.50924,749083400.1203891,-0.0327116189155523,0.4705466069870497
2023-06-08 00:00:00+00:00,300,BTCUSDT,1d,26339.34,26810.0,26210.0,26498.61,31075.51083,2023-06-08 23:59:59.999000+00:00,823023638.236875,848252,14614.60741,387105933.4399799,0.006046848554291717,0.4633925007502588
2023-06-09 00:00:00+00:00,301,BTCUSDT,1d,26498.62,26783.33,26269.91,26477.81,27934.7097,2023-06-09 23:59:59.999000+00:00,741158215.0539023,746911,12757.07361,338454644.8956143,-0.000784946833060296,0.4632661224278104
2023-06-10 00:00:00+00:00,302,BTCUSDT,1d,26477.8,26533.87,25358.0,25841.21,64944.60108,2023-06-10 23:59:59.999000+00:00,1673795235.4008925,1713871,31558.13098,813190388.2485608,-0.024042773930321393,0.47169182053682956
2023-06-11 00:00:00+00:00,303,BTCUSDT,1d,25841.22,26206.88,25634.7,25925.55,30014.29595,2023-06-11 23:59:59.999000+00:00,776111471.8669971,833902,14266.10759,368954010.80744416,0.003263779056785765,0.46958548130470845
2023-06-12 00:00:00+00:00,304,BTCUSDT,1d,25925.54,26106.48,25602.11,25905.19,29900.50893,2023-06-12 23:59:59.999000+00:00,773303698.8633221,858037,14219.97114,367770742.66004,-0.0007853256729365432,0.4690845900756015
2023-06-13 00:00:00+00:00,305,BTCUSDT,1d,25905.2,26433.21,25712.57,25934.25,41065.60853,2023-06-13 23:59:59.999000+00:00,1068985236.5126554,1007138,20120.32689,523776704.241491,0.0011217829323004747,0.46453860495225324
2023-06-14 00:00:00+00:00,306,BTCUSDT,1d,25934.24,26098.0,24820.56,25128.6,45077.31608,2023-06-14 23:59:59.999000+00:00,1152808416.919793,957418,20726.13761,530122336.3788532,-0.03106509731339835,0.4625909804042785
2023-06-15 00:00:00+00:00,307,BTCUSDT,1d,25128.6,25759.01,24800.0,25598.49,48664.86063,2023-06-15 23:59:59.999000+00:00,1224436974.8502872,943268,24035.81623,604884325.2462568,0.018699410233757652,0.4696852569497814
2023-06-16 00:00:00+00:00,308,BTCUSDT,1d,25598.49,26518.0,25175.56,26345.0,51596.91662,2023-06-16 23:59:59.999000+00:00,1335158158.639614,926194,24055.65943,622525707.6049981,0.029162266993092212,0.4851162571020909
2023-06-17 00:00:00+00:00,309,BTCUSDT,1d,26345.01,26839.99,26181.0,26516.99,27842.2195,2023-06-17 23:59:59.999000+00:00,738491809.8811625,666967,13843.65158,367248705.0054073,0.006528373505409135,0.48534912974279737
2023-06-18 00:00:00+00:00,310,BTCUSDT,1d,26516.99,26700.0,26255.85,26339.97,21538.31022,2023-06-18 23:59:59.999000+00:00,571013013.8553362,555956,10367.07533,274864183.4442869,-0.006675719981792838,0.44316308594558035
2023-06-19 00:00:00+00:00,311,BTCUSDT,1d,26339.98,27068.09,26256.61,26844.35,35872.65974,2023-06-19 23:59:59.999000+00:00,954193987.2948112,732735,17593.19977,468128198.05453104,0.019148844892382,0.45040572343165425
2023-06-20 00:00:00+00:00,312,BTCUSDT,1d,26844.35,28402.74,26652.0,28307.99,69666.95525,2023-06-20 23:59:59.999000+00:00,1912797983.5310051,1189024,35052.57462,962782935.68993,0.05452320506922326,0.5069406106116814
2023-06-21 00:00:00+00:00,313,BTCUSDT,1d,28308.0,30800.0,28257.99,29993.89,108926.40412,2023-06-21 23:59:59.999000+00:00,3210301129.3662906,1872873,55846.96952,1646165465.2449384,0.0595556236949355,0.5541791630415687
2023-06-22 00:00:00+00:00,314,BTCUSDT,1d,29993.89,30500.0,29525.61,29884.92,59054.5646,2023-06-22 23:59:59.999000+00:00,1775822103.7632556,1146092,27902.93312,839284260.1798254,-0.003633073269255882,0.5490643797343613
2023-06-23 00:00:00+00:00,315,BTCUSDT,1d,29884.92,31431.94,29800.0,30688.5,73931.89635,2023-06-23 23:59:59.999000+00:00,2265077496.195469,1338533,36289.3174,1112439184.9506557,0.026889146766998273,0.5547446238030893
2023-06-24 00:00:00+00:00,316,BTCUSDT,1d,30688.51,30800.0,30250.0,30527.43,30513.30135,2023-06-24 23:59:59.999000+00:00,933244397.7040019,776343,14497.56447,443500647.92208225,-0.005248545872232224,0.5543071165975456
2023-06-25 00:00:00+00:00,317,BTCUSDT,1d,30527.44,31046.01,30277.49,30462.66,30223.44801,2023-06-25 23:59:59.999000+00:00,926316644.4167664,789910,14627.97473,448414594.5587875,-0.002121698420076701,0.5550939062453084
2023-06-26 00:00:00+00:00,318,BTCUSDT,1d,30462.67,30666.0,29930.0,30267.99,45180.41489,2023-06-26 23:59:59.999000+00:00,1367837657.5451825,954783,22277.58284,674540668.5726604,-0.0063904465335593574,0.4996483460907643
2023-06-27 00:00:00+00:00,319,BTCUSDT,1d,30267.99,30994.97,30226.17,30692.44,42699.64157,2023-06-27 23:59:59.999000+00:00,1306206257.0193572,824373,21151.29517,647203906.7656411,0.014023065291087988,0.44992483127557265
2023-06-28 00:00:00+00:00,320,BTCUSDT,1d,30692.44,30709.74,29858.8,30077.41,40463.51937,2023-06-28 23:59:59.999000+00:00,1224103637.6132562,895470,19176.75428,580226725.8333887,-0.020038485047132126,0.4328140650009651
2023-06-29 00:00:00+00:00,321,BTCUSDT,1d,30077.4,30843.98,30049.98,30447.31,36330.62903,2023-06-29 23:59:59.999000+00:00,1107940389.9242406,758428,17834.38857,543872730.2617269,0.012298266373334643,0.4334577886508986
2023-06-30 00:00:00+00:00,322,BTCUSDT,1d,30447.31,31282.0,29500.0,30472.0,89419.07618,2023-06-30 23:59:59.999000+00:00,2726355505.5063505,1559366,44319.81254,1351735332.8585768,0.0008109090753829484,0.4329937543296338
2023-07-01 00:00:00+00:00,323,BTCUSDT,1d,30471.99,30661.6,30320.57,30585.9,17501.75075,2023-07-01 23:59:59.999000+00:00,533859338.1325383,567975,8102.13876,247175148.950766,0.003737857705434555,0.4116643887472271
2023-07-02 00:00:00+00:00,324,BTCUSDT,1d,30585.9,30791.0,30155.0,30617.03,23286.41019,2023-07-02 23:59:59.999000+00:00,711031423.4334425,591533,10630.2474,324616031.9581684,0.00101778924275564,0.41226953978120473
2023-07-03 00:00:00+00:00,325,BTCUSDT,1d,30617.02,31380.0,30570.27,31156.2,43761.64311,2023-07-03 23:59:59.999000+00:00,1352635339.5043936,781855,20885.94331,645698735.3773495,0.017610133967925767,0.412110702604947
2023-07-04 00:00:00+00:00,326,BTCUSDT,1d,31156.2,31350.69,30620.0,30766.51,33206.11943,2023-07-04 23:59:59.999000+00:00,1028794008.5245212,779472,14107.36566,437126154.0841225,-0.012507622880839175,0.42072047979259847
2023-07-05 00:00:00+00:00,327,BTCUSDT,1d,30766.52,30878.07,30200.0,30504.81,33215.67122,2023-07-05 23:59:59.999000+00:00,1013694790.31705,827926,15619.11716,476478254.94341326,-0.008506002143239377,0.39160981403370987
2023-07-06 00:00:00+00:00,328,BTCUSDT,1d,30504.8,31500.0,29850.45,29895.43,71319.6261,2023-07-06 23:59:59.999000+00:00,2181763648.99527,1397042,33952.63237,1039137135.293551,-0.019976521735424746,0.40783471545887395
2023-07-07 00:00:00+00:00,329,BTCUSDT,1d,29895.42,30449.0,29701.02,30344.7,34070.53895,2023-07-07 23:59:59.999000+00:00,1027461795.2332093,912948,14875.86309,448638761.3838917,0.015028049437656454,0.398362177370139
2023-07-08 00:00:00+00:00,330,BTCUSDT,1d,30344.7,30386.81,30044.47,30284.63,13094.59042,2023-07-08 23:59:59.999000+00:00,395759717.57242787,480214,5990.91468,181083431.1999306,-0.001979587868721766,0.4001041175659603
2023-07-09 00:00:00+00:00,331,BTCUSDT,1d,30284.63,30445.52,30061.12,30160.71,15388.50196,2023-07-09 23:59:59.999000+00:00,465781514.2589476,473168,7017.35093,212433521.88972887,-0.004091844608965056,0.39868777538227673
2023-07-10 00:00:00+00:00,332,BTCUSDT,1d,30160.71,31045.78,29950.0,30411.57,41262.87652,2023-07-10 23:59:59.999000+00:00,1254289037.7420728,896853,19574.2347,595390893.1450084,0.008317443455409412,0.39504314674233393
2023-07-11 00:00:00+00:00,333,BTCUSDT,1d,30411.57,30813.63,30300.0,30622.1,28476.83311,2023-07-11 23:59:59.999000+00:00,868966244.2412691,691213,13670.16079,417204801.1629621,0.006922694224599457,0.3337819088137173
2023-07-12 00:00:00+00:00,334,BTCUSDT,1d,30622.1,30983.25,30210.0,30380.0,38108.99669,2023-07-12 23:59:59.999000+00:00,1166497472.4331727,784195,18251.27965,558742524.9312288,-0.007906054777431892,0.231186717661521
2023-07-13 00:00:00+00:00,335,BTCUSDT,1d,30380.0,31804.2,30251.0,31454.23,70772.51836,2023-07-13 23:59:59.999000+00:00,2194927210.224416,1301632,36084.84178,1119542855.1513171,0.03535977616853181,0.2715458745314723
2023-07-14 00:00:00+00:00,336,BTCUSDT,1d,31454.23,31630.0,29900.0,30312.01,60749.48424,2023-07-14 23:59:59.999000+00:00,1869443273.7476244,1274387,28513.77996,877642037.8224415,-0.036313716787853334,0.2949337563496463
2023-07-15 00:00:00+00:00,337,BTCUSDT,1d,30312.0,30390.9,30200.0,30289.52,14118.55329,2023-07-15 23:59:59.999000+00:00,427921094.3021783,488354,6430.54981,194912673.91192168,-0.0007419501379155591,0.29419985227183315
2023-07-16 00:00:00+00:00,338,BTCUSDT,1d,30289.52,30441.46,30064.29,30231.99,15760.1281,2023-07-16 23:59:59.999000+00:00,477189328.0072937,494225,7322.44372,221713710.223243,-0.0018993368003190625,0.2941756242430536
2023-07-17 00:00:00+00:00,339,BTCUSDT,1d,30232.0,30336.96,29659.2,30138.0,30882.76839,2023-07-17 23:59:59.999000+00:00,929647644.243343,816466,14352.21893,432105955.4547703,-0.0031089584245033164,0.29324196802186886
2023-07-18 00:00:00+00:00,340,BTCUSDT,1d,30138.01,30239.78,29512.0,29859.13,30003.8601,2023-07-18 23:59:59.999000+00:00,897157095.477411,754775,13771.19621,411748868.0629127,-0.009253102395646695,0.28881678559201013
2023-07-19 00:00:00+00:00,341,BTCUSDT,1d,29859.14,30189.09,29761.96,29909.21,25657.36137,2023-07-19 23:59:59.999000+00:00,769254865.285115,617415,12260.98321,367624217.9174355,0.0016772089474810237,0.27691234458967345
2023-07-20 00:00:00+00:00,342,BTCUSDT,1d,29909.21,30417.46,29570.96,29800.0,37540.68193,2023-07-20 23:59:59.999000+00:00,1125950643.7116497,749723,18061.33493,541742405.5204978,-0.003651383637347849,0.2717448627435582
2023-07-21 00:00:00+00:00,343,BTCUSDT,1d,29800.0,30061.7,29726.34,29901.72,23881.40865,2023-07-21 23:59:59.999000+00:00,713123417.7612139,555611,11566.3884,345404092.6459083,0.003413422818792089,0.272264617950674
2023-07-22 00:00:00+00:00,344,BTCUSDT,1d,29901.72,29999.0,29625.1,29794.0,14660.40467,2023-07-22 23:59:59.999000+00:00,437785700.3396102,423988,6725.50525,200848375.4485695,-0.0036024683529910506,0.27175000180526465
2023-07-23 00:00:00+00:00,345,BTCUSDT,1d,29793.99,30350.0,29730.0,30083.75,18292.78637,2023-07-23 23:59:59.999000+00:00,548940321.0915866,519434,8889.35695,266761143.41169807,0.009725112438746075,0.275418664005904
2023-07-24 00:00:00+00:00,346,BTCUSDT,1d,30083.75,30099.58,28861.9,29176.5,39628.99691,2023-07-24 23:59:59.999000+00:00,1162562413.8190155,869107,18047.66786,529388757.49158144,-0.03015747704325422,0.28900716437792395
2023-07-25 00:00:00+00:00,347,BTCUSDT,1d,29176.5,29376.0,29047.65,29228.91,21565.7478,2023-07-25 23:59:59.999000+00:00,629531351.1145664,533797,10257.29455,299466722.1976085,0.001796308673075897,0.2865723845679576
2023-07-26 00:00:00+00:00,348,BTCUSDT,1d,29228.91,29690.0,29096.94,29351.96,33931.63366,2023-07-26 23:59:59.999000+00:00,995569172.1396835,750401,15987.94266,469155943.83416,0.0042098730332400525,0.28647523500556327
2023-07-27 00:00:00+00:00,349,BTCUSDT,1d,29351.95,29567.49,29083.85,29222.78,22476.47626,2023-07-27 23:59:59.999000+00:00,659594157.3443576,583045,10384.95749,304728875.7312362,-0.004401068957575638,0.2755153852564542
2023-07-28 00:00:00+00:00,350,BTCUSDT,1d,29222.78,29542.22,29123.12,29314.14,23993.61627,2023-07-28 23:59:59.999000+00:00,702705076.837866,543177,11422.36141,334588917.08832914,0.003126328159059444,0.26723596344910244
2023-07-29 00:00:00+00:00,351,BTCUSDT,1d,29314.14,29406.92,29256.18,29352.9,10851.36844,2023-07-29 23:59:59.999000+00:00,318276733.8766431,339750,5443.09222,159659088.1646764,0.0013222287947045608,0.26749359850408055
2023-07-30 00:00:00+00:00,352,BTCUSDT,1d,29352.9,29449.0,29033.24,29281.09,15706.97441,2023-07-30 23:59:59.999000+00:00,459830379.6509824,454846,7720.41654,226012721.3705351,-0.0024464362976061027,0.26727852069431796
2023-07-31 00:00:00+00:00,353,BTCUSDT,1d,29281.09,29530.0,29101.8,29232.25,22605.48964,2023-07-31 23:59:59.999000+00:00,663025204.2072345,563115,11029.2258,323482162.2920864,-0.0016679706937139382,0.26393215471247294
2023-08-01 00:00:00+00:00,354,BTCUSDT,1d,29232.26,29739.25,28585.7,29705.99,44719.65162,2023-08-01 23:59:59.999000+00:00,1299160215.077924,900141,21831.75056,634595648.9435309,0.01620607377126304,0.272232333711631
2023-08-02 00:00:00+00:00,355,BTCUSDT,1d,29705.99,30047.5,28927.5,29186.01,48181.65141,2023-08-02 23:59:59.999000+00:00,1419729744.649752,945158,22953.8144,676256840.2750592,-0.01750421379661149,0.2793010315533977
2023-08-03 00:00:00+00:00,356,BTCUSDT,1d,29186.0,29433.33,28968.0,29193.64,26476.91994,2023-08-03 23:59:59.999000+00:00,773302705.4947629,651970,12901.09228,376856740.48839366,0.00026142662186434684,0.22761531954776718
2023-08-04 00:00:00+00:00,357,BTCUSDT,1d,29193.65,29333.08,28807.54,29113.99,23551.95217,2023-08-04 23:59:59.999000+00:00,686643453.3930904,544850,10539.62903,307284659.321428,-0.002728333979592712,0.17652260922753568
